Country,Year,Gender,State Name,Type Of Area,Status Of Employment,"Percentage Distribution Of Workers (UOM:%(Percentage)), Scaling Factor:1"
India,"Agriculture Year (Jul - Jun), 2019",Female,Bihar,Urban,Casual labour,8.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Bihar,Urban,Regular wage/salary,45.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Bihar,Urban,Self-Employed helper in hoursehold enterprise,7.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Bihar,Urban,"Self-Employed own account worker, employer",38.5
India,"Agriculture Year (Jul - Jun), 2019",Female,Bihar,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Rural,All self employed,0.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Rural,Casual labour,0.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Rural,Regular wage/salary,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Rural,Self-Employed helper in hoursehold enterprise,0.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Rural,"Self-Employed own account worker, employer",0.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Rural + Urban,All self employed,16.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Rural + Urban,Casual labour,9.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Rural + Urban,Regular wage/salary,74.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Rural + Urban,Self-Employed helper in hoursehold enterprise,6.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Rural + Urban,"Self-Employed own account worker, employer",10.5
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Urban,All self employed,17.4
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Urban,Casual labour,9.5
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Urban,Regular wage/salary,73.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Urban,Self-Employed helper in hoursehold enterprise,6.4
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Urban,"Self-Employed own account worker, employer",10.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Chandigarh,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Rural,All self employed,80.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Rural,Casual labour,13.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Rural,Regular wage/salary,6.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Rural,Self-Employed helper in hoursehold enterprise,73.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Rural,"Self-Employed own account worker, employer",6.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Rural + Urban,All self employed,77.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Rural + Urban,Casual labour,13.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Rural + Urban,Regular wage/salary,10.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Rural + Urban,Self-Employed helper in hoursehold enterprise,69.4
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Rural + Urban,"Self-Employed own account worker, employer",7.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Urban,All self employed,39.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Urban,Casual labour,10.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Urban,Regular wage/salary,50.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Urban,Self-Employed helper in hoursehold enterprise,22.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Urban,"Self-Employed own account worker, employer",16.4
India,"Agriculture Year (Jul - Jun), 2019",Female,Chhattisgarh,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Rural,All self employed,83.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Rural,Casual labour,2.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Rural,Regular wage/salary,14.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Rural,Self-Employed helper in hoursehold enterprise,76.5
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Rural,"Self-Employed own account worker, employer",6.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Rural + Urban,All self employed,71.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Rural + Urban,Casual labour,4.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Rural + Urban,Regular wage/salary,24.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Rural + Urban,Self-Employed helper in hoursehold enterprise,63.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Rural + Urban,"Self-Employed own account worker, employer",8.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Urban,All self employed,34.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Urban,Casual labour,8.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Urban,Regular wage/salary,57.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Urban,Self-Employed helper in hoursehold enterprise,21.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Urban,"Self-Employed own account worker, employer",13.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Dadra and Nagar Haveli,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Rural,All self employed,57.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Rural,Casual labour,2.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Rural,Regular wage/salary,40.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Rural,Self-Employed helper in hoursehold enterprise,36.5
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Rural,"Self-Employed own account worker, employer",20.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Rural + Urban,All self employed,40.4
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Rural + Urban,Casual labour,0.4
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Rural + Urban,Regular wage/salary,59.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Rural + Urban,Self-Employed helper in hoursehold enterprise,19.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Rural + Urban,"Self-Employed own account worker, employer",21.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Urban,All self employed,36.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Urban,Casual labour,0.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Urban,Regular wage/salary,63.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Urban,Self-Employed helper in hoursehold enterprise,15.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Urban,"Self-Employed own account worker, employer",21.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Daman and Diu,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Rural,All self employed,54.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Rural,Casual labour,3.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Rural,Regular wage/salary,41.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Rural,Self-Employed helper in hoursehold enterprise,12.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Rural,"Self-Employed own account worker, employer",41.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Rural + Urban,All self employed,13.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Rural + Urban,Casual labour,3.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Rural + Urban,Regular wage/salary,83.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Rural + Urban,Self-Employed helper in hoursehold enterprise,3.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Rural + Urban,"Self-Employed own account worker, employer",10.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Urban,All self employed,11.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Urban,Casual labour,3.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Urban,Regular wage/salary,85.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Urban,Self-Employed helper in hoursehold enterprise,2.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Urban,"Self-Employed own account worker, employer",9.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Delhi,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Rural,All self employed,63.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Rural,Casual labour,12.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Rural,Regular wage/salary,24.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Rural,Self-Employed helper in hoursehold enterprise,49.4
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Rural,"Self-Employed own account worker, employer",13.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Rural + Urban,All self employed,34.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Rural + Urban,Casual labour,7.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Rural + Urban,Regular wage/salary,57.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Rural + Urban,Self-Employed helper in hoursehold enterprise,22.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Rural + Urban,"Self-Employed own account worker, employer",12.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Urban,All self employed,18.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Urban,Casual labour,5.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Urban,Regular wage/salary,76.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Urban,Self-Employed helper in hoursehold enterprise,6.4
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Urban,"Self-Employed own account worker, employer",12.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Goa,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Rural,All self employed,67.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Rural,Casual labour,25.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Rural,Regular wage/salary,7.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Rural,Self-Employed helper in hoursehold enterprise,40.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Rural,"Self-Employed own account worker, employer",26.5
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Rural + Urban,All self employed,60.5
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Rural + Urban,Casual labour,20.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Rural + Urban,Regular wage/salary,18.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Rural + Urban,Self-Employed helper in hoursehold enterprise,32.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Rural + Urban,"Self-Employed own account worker, employer",27.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Urban,All self employed,43.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Urban,Casual labour,9.5
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Urban,Regular wage/salary,47.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Urban,Self-Employed helper in hoursehold enterprise,11.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Urban,"Self-Employed own account worker, employer",31.4
India,"Agriculture Year (Jul - Jun), 2019",Female,Gujarat,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Rural,All self employed,42.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Rural,Casual labour,30.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Rural,Regular wage/salary,26.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Rural,Self-Employed helper in hoursehold enterprise,17.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Rural,"Self-Employed own account worker, employer",24.5
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Rural + Urban,All self employed,34.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Rural + Urban,Casual labour,21.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Rural + Urban,Regular wage/salary,44.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Rural + Urban,Self-Employed helper in hoursehold enterprise,12.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Rural + Urban,"Self-Employed own account worker, employer",21.4
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Urban,All self employed,23.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Urban,Casual labour,10.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Urban,Regular wage/salary,66.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Urban,Self-Employed helper in hoursehold enterprise,5.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Urban,"Self-Employed own account worker, employer",17.5
India,"Agriculture Year (Jul - Jun), 2019",Female,Haryana,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Rural,All self employed,87.5
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Rural,Casual labour,3.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Rural,Regular wage/salary,9.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Rural,Self-Employed helper in hoursehold enterprise,40.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Rural,"Self-Employed own account worker, employer",46.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Rural + Urban,All self employed,83.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Rural + Urban,Casual labour,3.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Rural + Urban,Regular wage/salary,13.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Rural + Urban,Self-Employed helper in hoursehold enterprise,38.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Rural + Urban,"Self-Employed own account worker, employer",45.1
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Urban,All self employed,32.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Urban,Casual labour,1.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Urban,Regular wage/salary,65.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Urban,Self-Employed helper in hoursehold enterprise,8.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Urban,"Self-Employed own account worker, employer",24.7
India,"Agriculture Year (Jul - Jun), 2019",Female,Himachal Pradesh,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Rural,All self employed,88.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Rural,Casual labour,0.5
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Rural,Regular wage/salary,10.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Rural,Self-Employed helper in hoursehold enterprise,50.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Rural,"Self-Employed own account worker, employer",37.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Rural + Urban,All self employed,83.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Rural + Urban,Casual labour,1.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Rural + Urban,Regular wage/salary,15.6
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Rural + Urban,Self-Employed helper in hoursehold enterprise,46.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Rural + Urban,"Self-Employed own account worker, employer",36.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Urban,All self employed,43.9
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Urban,Casual labour,5.8
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Urban,Regular wage/salary,50.3
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Urban,Self-Employed helper in hoursehold enterprise,12.2
India,"Agriculture Year (Jul - Jun), 2019",Female,Jammu and Kashmir,Urban,"Self-Employed own account worker, employer",31.7
